ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000085894.1,325.0650996,0.4847030444,0.08392820752,5.77521025,7.69E-09,1.74E-07,Gm15832,1.399297813
ENSMUSG00000015243.4,5528.17955,0.4845621797,0.0658539448,7.358134448,1.86E-13,9.11E-12,Abca1,1.399161192
ENSMUSG00000020839.16,1708.172901,0.4835014241,0.07613057136,6.350949631,2.14E-10,6.4E-09,Tmigd1,1.398132823
ENSMUSG00000045205.16,5204.057685,0.4834143211,0.04583537338,10.54675211,5.26E-26,1.6E-23,Dpy19l4,1.398048413
ENSMUSG00000022372.14,222.5044168,0.4823247408,0.1282245086,3.761564353,0.0001688539641,0.001356738253,Sla,1.396992951
ENSMUSG00000019874.11,30.34283287,0.4809521705,0.1517142162,3.170119337,0.001523763422,0.008901670899,Fabp7,1.395664493
ENSMUSG00000021768.15,28.69527593,0.4808216259,0.1519569675,3.164195981,0.001555120388,0.009062256962,Dusp13,1.39553821
ENSMUSG00000024678.6,548.1970636,0.4807823106,0.1061152508,4.530756014,5.88E-06,6.96E-05,Ms4a4d,1.39550018
ENSMUSG00000038623.9,225.2494701,0.4801832754,0.120943784,3.970301402,7.18E-05,0.000645167234,Tm6sf1,1.394920861
ENSMUSG00000028865.13,372.4539036,0.4797652087,0.08749158229,5.483558488,4.17E-08,8.19E-07,Cd164l2,1.394516697
ENSMUSG00000035451.6,367.3106417,0.479246095,0.0974616293,4.917279738,8.78E-07,1.29E-05,Foxa1,1.39401501
ENSMUSG00000062901.2,4442.295816,0.4782776009,0.05723892989,8.355809618,6.5E-17,5.17E-15,Klhl24,1.393079509
ENSMUSG00000032899.14,702.463517,0.4782468228,0.07497919353,6.378393796,1.79E-10,5.45E-09,Styk1,1.39304979
ENSMUSG00000082902.3,121.7204323,0.4780364998,0.133569296,3.578940028,0.0003449906172,0.002496655383,Ccl19-ps1,1.392846719
ENSMUSG00000097146.1,57.40761577,0.4771475566,0.1467650721,3.251097485,0.001149604321,0.007054346978,Gm4211,1.391988755
ENSMUSG00000064179.13,71.31352871,0.4767654639,0.1412842061,3.374513521,0.0007394628317,0.004828830995,Tnnt1,1.39162014
