ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000058656.12,237.4923625,-0.4817491779,0.09983914282,-4.825253546,1.4E-06,1.23E-05,Samd12,0.71610886
ENSMUSG00000033768.16,203.3079711,-0.4821024732,0.1436652201,-3.355735457,0.0007915424445,0.003824874077,Nrxn2,0.7159335168
ENSMUSG00000031530.6,128.5253921,-0.4823241929,0.1247310367,-3.866914006,0.0001102212725,0.0006603517174,Dusp4,0.7158234974
ENSMUSG00000021624.9,55.4838903,-0.4828225085,0.1508590635,-3.200487244,0.001371954419,0.006184009281,Cd180,0.7155762903
ENSMUSG00000085787.3,299.5781694,-0.4832564424,0.103822856,-4.654624821,3.25E-06,2.65E-05,Gm13092,0.7153610916
ENSMUSG00000061259.11,26279.82918,-0.4843671304,0.04270748876,-11.34150343,8.17E-30,1.06E-27,Tmprss11d,0.7148105683
ENSMUSG00000043648.7,34.90469143,-0.4844920181,0.1504793117,-3.219658654,0.001283433194,0.005842236657,Pld6,0.714748693
ENSMUSG00000038860.15,496.7126751,-0.4846655293,0.07854946832,-6.170194906,6.82E-10,1.02E-08,Garnl3,0.7146627362
ENSMUSG00000100351.1,125.6806491,-0.4847878499,0.1514814373,-3.200311923,0.001372789316,0.006186560433,Gm7867,0.7146021453
ENSMUSG00000037892.13,1679.112686,-0.4849254981,0.07835584585,-6.188759662,6.06E-10,9.12E-09,Pcdh18,0.714533968
ENSMUSG00000107760.1,24.22454648,-0.4851528965,0.1495151443,-3.244841174,0.001175161487,0.005404991038,Gm44401,0.7144213516
ENSMUSG00000028671.16,3276.724678,-0.485204953,0.0555446243,-8.735407955,2.43E-18,1.01E-16,Gale,0.7143955738
ENSMUSG00000070699.5,741.3116559,-0.4859129474,0.06696169745,-7.256580492,3.97E-13,8.77E-12,Sars2,0.7140450742
ENSMUSG00000087578.1,46.30574882,-0.486190938,0.1480645342,-3.283642101,0.001024749685,0.004796620805,Ccdc142os,0.7139074992
ENSMUSG00000067608.4,1598.053265,-0.4864998579,0.06844860248,-7.107520684,1.18E-12,2.46E-11,Pcna-ps2,0.7137546488
ENSMUSG00000031960.14,5721.79173,-0.4869722307,0.06049764691,-8.049440856,8.32E-16,2.6E-14,Aars,0.7135209867
ENSMUSG00000027761.4,179.0909126,-0.4870356717,0.1410460774,-3.453025286,0.000554337037,0.002799797557,Aadac,0.7134896111
ENSMUSG00000077148.1,32.70168996,-0.4872888831,0.1509383026,-3.228397793,0.001244857345,0.005683506265,Gm22935,0.7133643955
ENSMUSG00000024897.8,199.5551089,-0.4881884523,0.1273334509,-3.833937184,0.0001261083584,0.0007442916607,Apba1,0.7129197273
ENSMUSG00000030200.13,253.7992578,-0.4887814496,0.1082690624,-4.514507089,6.35E-06,4.91E-05,Bcl2l14,0.712626753
ENSMUSG00000040055.8,882.9410745,-0.4890700374,0.0685781581,-7.131571494,9.92E-13,2.09E-11,Gjb6,0.7124842178
ENSMUSG00000056091.12,2378.237812,-0.4892006854,0.06843732838,-7.148155794,8.8E-13,1.86E-11,St3gal5,0.7124196994
ENSMUSG00000043557.15,214.2451005,-0.4893034043,0.1144010593,-4.277088057,1.89E-05,0.0001327728188,Mdga1,0.7123689774
ENSMUSG00000111857.1,38.84879088,-0.4895584264,0.1487735133,-3.290628927,0.0009996368182,0.00469723134,RP23-392I13.13,0.7122430646
ENSMUSG00000065878.1,28.62038326,-0.4898394812,0.1500884033,-3.263673079,0.001099779872,0.005105233201,Snord34,0.7121043244
ENSMUSG00000057455.12,78.93089429,-0.4899466772,0.1511172265,-3.242162978,0.001186261622,0.005449507765,Rit2,0.7120514151
ENSMUSG00000029632.7,15862.90128,-0.4899981545,0.06024640528,-8.133234708,4.18E-16,1.37E-14,Ndufa4,0.7120260086
ENSMUSG00000028024.14,4450.181023,-0.4904527922,0.06385525234,-7.680696172,1.58E-14,4.13E-13,Enpep,0.7118016626
ENSMUSG00000030945.17,159.6707357,-0.4906734581,0.1266887335,-3.873063093,0.00010747599,0.0006455855417,Acsm2,0.7116927981
ENSMUSG00000102931.1,15.8172677,-0.4910162177,0.148010467,-3.317442529,0.0009084560325,0.004311043623,Gm38114,0.7115237321
ENSMUSG00000027932.14,563.9398512,-0.491256031,0.08255411045,-5.950715577,2.67E-09,3.61E-08,Slc27a3,0.7114054683
ENSMUSG00000069607.4,150.8755775,-0.4918989675,0.1450859084,-3.390397957,0.0006979123131,0.003430072779,Cd300ld3,0.7110885014
ENSMUSG00000031629.14,244.1076379,-0.4922587497,0.1103815613,-4.459610317,8.21E-06,6.2E-05,Cenpu,0.7109111908
ENSMUSG00000031785.16,3933.294827,-0.4924955852,0.04649667538,-10.59206021,3.24E-26,3.01E-24,Adgrg1,0.7107944959
ENSMUSG00000020607.6,40219.84426,-0.492602516,0.04681252639,-10.52287826,6.78E-26,6.07E-24,Fam84a,0.7107418146
ENSMUSG00000039187.16,605.3323187,-0.4927827681,0.09943643019,-4.95575683,7.2E-07,6.68E-06,Fanci,0.7106530192
ENSMUSG00000090963.2,258.9107648,-0.4930919874,0.1084658742,-4.546056452,5.47E-06,4.27E-05,Gm17655,0.7105007181
ENSMUSG00000030878.11,2179.41365,-0.4934774503,0.07545425179,-6.540088049,6.15E-11,1.05E-09,Cdr2,0.71031091
ENSMUSG00000056904.3,10354.25611,-0.4936099667,0.06484620659,-7.612009902,2.7E-14,6.83E-13,Gm5620,0.7102456686
ENSMUSG00000074785.4,255.9148094,-0.49450395,0.1153284581,-4.287787751,1.8E-05,0.0001270019894,Plxnc1,0.7098056927
ENSMUSG00000067279.2,34989.26659,-0.4945349536,0.04052478311,-12.20327206,2.99E-34,6.03E-32,Ppp1r3c,0.7097904391
ENSMUSG00000054659.13,94.68786928,-0.4946335354,0.144772524,-3.416625763,0.0006340237138,0.003151485306,Pm20d2,0.7097419395
ENSMUSG00000008999.7,1862.455282,-0.4947533449,0.07705598805,-6.420699512,1.36E-10,2.23E-09,Bmp7,0.709683001
ENSMUSG00000090610.3,3361.386747,-0.4950302141,0.05667311467,-8.734833386,2.44E-18,1.01E-16,Gm3571,0.709546818
ENSMUSG00000056054.9,38.13033787,-0.4950465019,0.1290899105,-3.834896935,0.0001256169574,0.0007423436224,S100a8,0.7095388074
ENSMUSG00000025588.4,43.20208927,-0.4952037281,0.1486942153,-3.330349652,0.0008673699085,0.004142560124,Nat1,0.7094614854
ENSMUSG00000032268.13,19.80351631,-0.4954907702,0.146636461,-3.379042067,0.0007273887708,0.003549415818,Tmprss5,0.7093203433
ENSMUSG00000030008.9,573.5529707,-0.4955105666,0.07660329564,-6.468528051,9.9E-11,1.65E-09,Pradc1,0.7093106102
ENSMUSG00000024556.3,2078.153646,-0.4957163285,0.05575509075,-8.890960841,6.06E-19,2.64E-17,Me2,0.7092094532
ENSMUSG00000028804.19,151.9680362,-0.4965917842,0.1298804574,-3.823452688,0.000131595852,0.0007738993282,Csmd2,0.7087792216
ENSMUSG00000108694.1,97.46149615,-0.4983052478,0.151287411,-3.293765452,0.0009885494974,0.004650832257,Gm7287,0.7079379166
ENSMUSG00000044244.18,6718.312952,-0.4984037966,0.03999462791,-12.46176856,1.21E-35,2.86E-33,Il20rb,0.7078895598
ENSMUSG00000110409.1,37.86628409,-0.4988359457,0.1511047795,-3.301258553,0.0009625213901,0.004548614416,Gm9908,0.7076775483
ENSMUSG00000019891.14,1104.908462,-0.4989190639,0.05578766028,-8.943179574,3.78E-19,1.68E-17,Dcbld1,0.7076367779
ENSMUSG00000037362.8,640.4503639,-0.4990096958,0.1193808589,-4.179980782,2.92E-05,0.0001962840227,Nov,0.7075923247
ENSMUSG00000085601.7,31.99344085,-0.4991605813,0.1510063405,-3.305560413,0.0009478666774,0.004484190989,Gm4969,0.7075183244
ENSMUSG00000025877.14,40.56776893,-0.4995261213,0.1498419327,-3.333687123,0.0008570300264,0.004098974535,Hk3,0.7073390811
ENSMUSG00000030528.12,499.1738467,-0.5000453253,0.09923686094,-5.038907122,4.68E-07,4.48E-06,Blm,0.7070845663
ENSMUSG00000042351.8,260.8979353,-0.500100224,0.1159460384,-4.313215275,1.61E-05,0.0001145652598,Grap2,0.7070576602
ENSMUSG00000041272.11,1388.523556,-0.50026747,0.08034274887,-6.226666091,4.76E-10,7.3E-09,Tox,0.7069756985
ENSMUSG00000037139.15,52.13003042,-0.5007479048,0.1496403246,-3.346343348,0.0008188493309,0.003941922517,Myom3,0.7067403063
ENSMUSG00000006378.13,6545.143894,-0.500766524,0.05401200421,-9.271393115,1.84E-20,9.52E-19,Gcat,0.7067311853
ENSMUSG00000003271.17,221.3720048,-0.5008791721,0.1397579645,-3.583904315,0.0003384961323,0.001800981041,Sult2b1,0.7066760047
ENSMUSG00000034714.9,190.9124536,-0.5011226191,0.1296847175,-3.864160934,0.0001114717124,0.0006668014081,Ttyh2,0.706556767
ENSMUSG00000041323.5,120.4812895,-0.5014625719,0.1325725466,-3.782552155,0.0001552285547,0.000899770252,Ak7,0.7063902954
ENSMUSG00000085705.1,341.292152,-0.5014794858,0.1113786539,-4.502473934,6.72E-06,5.17E-05,Gm16046,0.7063820139
ENSMUSG00000038587.9,654.0633561,-0.5019549318,0.1122702563,-4.470952041,7.79E-06,5.91E-05,Akap12,0.7061492612
ENSMUSG00000030713.6,12.96301375,-0.5019780247,0.126519227,-3.967602686,7.26E-05,0.0004528790633,Klk7,0.7061379581
ENSMUSG00000061928.6,21302.73938,-0.502165957,0.1120779613,-4.480505812,7.45E-06,5.67E-05,Dsg1b,0.7060459792
ENSMUSG00000022840.8,901.5385787,-0.5030141592,0.0754965015,-6.662747931,2.69E-11,4.79E-10,Adcy5,0.7056309963
ENSMUSG00000051076.8,365.0753632,-0.5044136519,0.09465281259,-5.329093115,9.87E-08,1.06E-06,Vtcn1,0.7049468278
ENSMUSG00000099141.1,28.08146522,-0.5050519618,0.1491999594,-3.38506769,0.0007116070388,0.003481759152,Mir6352,0.7046349982
ENSMUSG00000028613.14,202.5813956,-0.5054045384,0.1423022558,-3.551627032,0.000382857132,0.002007696736,Lrp8,0.7044628152
ENSMUSG00000038155.10,4198.816142,-0.5061232953,0.0733092831,-6.903945502,5.06E-12,9.8E-11,Gstp2,0.7041119362
ENSMUSG00000028438.16,312.5698359,-0.5063950408,0.1129090821,-4.484980582,7.29E-06,5.57E-05,Kif24,0.7039793224
ENSMUSG00000097503.2,145.8230988,-0.5064353011,0.1163559127,-4.352467263,1.35E-05,9.74E-05,3110045C21Rik,0.7039596772
ENSMUSG00000050410.15,1340.108042,-0.5066006618,0.07819400832,-6.478765735,9.25E-11,1.55E-09,Tcf19,0.7038789945
ENSMUSG00000033970.15,1319.493237,-0.5066151473,0.06753634802,-7.501370183,6.32E-14,1.53E-12,Rfc3,0.7038719272
ENSMUSG00000028497.12,4493.636594,-0.5068135104,0.04990309081,-10.15595431,3.12E-24,2.35E-22,Hacd4,0.7037751551
ENSMUSG00000029581.14,1427.216564,-0.5075154536,0.1298912653,-3.907233118,9.34E-05,0.0005689586192,Fscn1,0.7034328166
ENSMUSG00000022307.15,38881.13953,-0.5075939811,0.05117375735,-9.919028959,3.44E-23,2.35E-21,Oxr1,0.703394529
ENSMUSG00000024742.15,97.10220982,-0.5079378535,0.131792551,-3.854071035,0.0001161698661,0.0006918467356,Fen1,0.703226892
ENSMUSG00000021280.8,229.9708264,-0.5084796802,0.1162559948,-4.373793206,1.22E-05,8.91E-05,Exoc3l4,0.7029628337
ENSMUSG00000058589.14,297.3100546,-0.508642342,0.09790017417,-5.195520297,2.04E-07,2.08E-06,Anks1b,0.7028835801
ENSMUSG00000053063.11,59.0942536,-0.5088573757,0.1508764752,-3.372675396,0.0007444165678,0.003623026774,Clec12a,0.7027788231
ENSMUSG00000024397.14,128.240958,-0.5089116408,0.1314888083,-3.8703799,0.0001086658812,0.0006523922919,Aif1,0.7027523895
ENSMUSG00000079685.9,121.9144205,-0.509869441,0.1463444913,-3.48403576,0.000493913492,0.00252903935,Ulbp1,0.7022859895
ENSMUSG00000026109.14,538.9564111,-0.5102236848,0.1161965193,-4.391041038,1.13E-05,8.3E-05,Tmeff2,0.7021135692
ENSMUSG00000035246.16,231.9326219,-0.5110110749,0.1206534962,-4.235360688,2.28E-05,0.0001577412036,Pcyt1b,0.7017304761
ENSMUSG00000023988.8,1498.376617,-0.5111842677,0.06306749644,-8.105352148,5.26E-16,1.7E-14,Bysl,0.7016462398
ENSMUSG00000086006.2,208.6377105,-0.5120607137,0.1059841984,-4.831481687,1.36E-06,1.2E-05,Gm13293,0.7012201149
ENSMUSG00000024972.16,199.788745,-0.5121128656,0.1011712848,-5.061840093,4.15E-07,4.02E-06,Lgals12,0.701194767
ENSMUSG00000053580.16,1899.448007,-0.5121807401,0.06101125878,-8.394856136,4.66E-17,1.71E-15,Tanc2,0.7011617786
ENSMUSG00000021565.16,49.87639774,-0.5124241444,0.148197052,-3.457721578,0.0005447640582,0.002757050263,Slc6a19,0.7010434921
ENSMUSG00000024007.14,3064.321309,-0.5141135861,0.05527030123,-9.301805394,1.38E-20,7.27E-19,Ppil1,0.7002230284
ENSMUSG00000022221.13,669.2757244,-0.5143511518,0.09185591593,-5.599543008,2.15E-08,2.55E-07,Ripk3,0.7001077336
ENSMUSG00000019214.13,652.9207803,-0.5148373441,0.08474341313,-6.075249097,1.24E-09,1.76E-08,Chtf18,0.699871835
ENSMUSG00000025867.8,610.4282814,-0.5149897045,0.09310837507,-5.53107821,3.18E-08,3.67E-07,Cplx2,0.6997979267
ENSMUSG00000024736.14,1821.154453,-0.5150381645,0.07082152878,-7.272338983,3.53E-13,7.83E-12,Tmem132a,0.699774421
ENSMUSG00000086022.1,22.43721073,-0.5163738088,0.1492790563,-3.459117587,0.0005419482509,0.002745664272,Rad51ap2,0.6991268709
ENSMUSG00000028362.2,25.01606821,-0.5164259217,0.1494576119,-3.45533369,0.0005496121458,0.002779594862,Tnfsf8,0.6991016176
ENSMUSG00000029363.14,2109.221848,-0.5174599703,0.06512049508,-7.946192204,1.92E-15,5.72E-14,Rfc5,0.6986007176
ENSMUSG00000002012.13,133.8042378,-0.5176685887,0.1268187231,-4.081957111,4.47E-05,0.0002899810483,Pnck,0.6984997049
ENSMUSG00000097850.2,728.1227545,-0.5176855929,0.07432327919,-6.965322287,3.28E-12,6.5E-11,4631405K08Rik,0.6984914721
ENSMUSG00000030708.14,510.7920477,-0.5178448266,0.1033421373,-5.010974615,5.42E-07,5.14E-06,Dnajb13,0.6984143822
ENSMUSG00000024232.1,939.4526542,-0.5181271003,0.09039198931,-5.732002408,9.93E-09,1.24E-07,Bambi,0.6982777458
ENSMUSG00000056481.6,1024.478495,-0.5186911933,0.1004919896,-5.161517802,2.45E-07,2.47E-06,Cd248,0.6980047729
ENSMUSG00000058672.6,8113.789427,-0.5189968669,0.05067234169,-10.24221201,1.28E-24,1.01E-22,Tubb2a,0.6978568976
ENSMUSG00000062545.4,13.14198469,-0.5194202644,0.1348304272,-3.852396491,0.0001169674259,0.0006956961223,Tlr12,0.6976521228
ENSMUSG00000039316.14,263.4166046,-0.519692626,0.1150354348,-4.517674286,6.25E-06,4.84E-05,Rftn1,0.6975204279
ENSMUSG00000003541.6,6289.471421,-0.5201947001,0.07033116412,-7.396361295,1.4E-13,3.27E-12,Ier3,0.6972777251
ENSMUSG00000087213.2,129.6251053,-0.5206944977,0.1292981316,-4.027084471,5.65E-05,0.0003615953389,2810408I11Rik,0.6970362068
ENSMUSG00000031669.10,427.0913679,-0.5207401433,0.08328968734,-6.252156298,4.05E-10,6.28E-09,Gins3,0.6970141535
ENSMUSG00000072739.4,162.1666656,-0.521166851,0.1255808463,-4.150050476,3.32E-05,0.0002214665394,Gm10408,0.6968080272
ENSMUSG00000020674.16,1035.672955,-0.5213017746,0.08395727456,-6.209131696,5.33E-10,8.1E-09,Pxdn,0.6967428635
ENSMUSG00000028933.11,416.9950981,-0.5213061593,0.1010999423,-5.156344777,2.52E-07,2.53E-06,Xrcc2,0.6967407459
ENSMUSG00000031099.16,253.6945725,-0.5220112485,0.1067633319,-4.889424477,1.01E-06,9.17E-06,Smarca1,0.6964003106
ENSMUSG00000028655.11,333.3485009,-0.5221293664,0.1244590485,-4.195190086,2.73E-05,0.0001851698528,Mfsd2a,0.6963432964
ENSMUSG00000061535.11,3721.052722,-0.5221775814,0.08565312992,-6.096421484,1.08E-09,1.56E-08,C1qtnf7,0.696320025
ENSMUSG00000059674.6,305.314989,-0.522474483,0.08528580476,-6.126159968,9E-10,1.31E-08,Cdh24,0.6961767395
ENSMUSG00000058152.7,2897.400117,-0.5225659539,0.08842518393,-5.909695979,3.43E-09,4.56E-08,Chsy3,0.6961326014
ENSMUSG00000034226.7,2295.217963,-0.5241070108,0.07914693413,-6.621949626,3.54E-11,6.23E-10,Rhov,0.695389404
ENSMUSG00000032555.10,4290.342174,-0.5242222146,0.06685121805,-7.841625477,4.45E-15,1.25E-13,Topbp1,0.6953338771
ENSMUSG00000027220.2,63.7420657,-0.524958421,0.1502565845,-3.493746533,0.0004762929915,0.002445346254,Syt13,0.6949791392
ENSMUSG00000026196.7,404.497511,-0.5251192575,0.1103319748,-4.759447646,1.94E-06,1.66E-05,Bard1,0.6949016649
ENSMUSG00000032537.15,552.6730924,-0.5253263553,0.1235559282,-4.251729262,2.12E-05,0.0001475264655,Ephb1,0.6948019194
ENSMUSG00000020532.18,4956.53914,-0.5268490335,0.05203155555,-10.12556761,4.26E-24,3.17E-22,Acaca,0.6940689845
ENSMUSG00000042031.4,57.71437922,-0.5276722516,0.1486997558,-3.548575105,0.0003873215235,0.00202792876,Lce3b,0.6936730538
ENSMUSG00000066491.4,220.2395205,-0.5290350045,0.1425869262,-3.710263056,0.0002070439988,0.001159224686,Gm6265,0.6930181277
ENSMUSG00000097081.1,60.18006378,-0.529891799,0.1449394404,-3.655953117,0.000256228184,0.001405863487,Gm10425,0.692606677
ENSMUSG00000022494.13,59.02002828,-0.5312482481,0.1512953309,-3.511332736,0.0004458659457,0.002303523905,Shisa9,0.6919557812
ENSMUSG00000040136.10,23.59282594,-0.5315875597,0.1398862307,-3.800142136,0.0001446131179,0.0008437660131,Abcc8,0.6917930573
ENSMUSG00000021536.7,1264.946666,-0.5319288583,0.05649199785,-9.416003658,4.69E-21,2.61E-19,Adcy2,0.691629419
ENSMUSG00000032776.9,5397.376246,-0.5320662777,0.05905180734,-9.010160767,2.06E-19,9.41E-18,Mctp2,0.6915635432
ENSMUSG00000049103.14,304.3153447,-0.5321163397,0.1413183351,-3.765373682,0.0001663001819,0.000956346,Ccr2,0.6915395462
ENSMUSG00000072675.12,411.3407333,-0.5321715541,0.1019172027,-5.221606753,1.77E-07,1.82E-06,Duxbl2,0.6915130802
ENSMUSG00000059363.10,463.1333123,-0.5331672267,0.08943796258,-5.961307831,2.5E-09,3.4E-08,Fxn,0.6910359987
ENSMUSG00000046997.5,24.08017051,-0.5332308363,0.1467840274,-3.632757908,0.0002804080772,0.001522915067,Spsb4,0.6910055311
ENSMUSG00000066554.6,373.5189439,-0.5339034879,0.09650805251,-5.532216991,3.16E-08,3.65E-07,Gm10167,0.6906834272
ENSMUSG00000032816.15,1292.435605,-0.5347021581,0.07579469918,-7.054611522,1.73E-12,3.54E-11,Igdcc4,0.6903011735
ENSMUSG00000063455.16,156.4236762,-0.5348279063,0.132056242,-4.050000957,5.12E-05,0.0003292282887,D630045J12Rik,0.690241008
ENSMUSG00000031604.10,16881.21657,-0.5350145678,0.059179631,-9.04051882,1.56E-19,7.2E-18,Msmo1,0.6901517078
ENSMUSG00000041939.14,5422.869621,-0.5352183409,0.04898453807,-10.92627106,8.63E-28,9.37E-26,Mvk,0.6900542343
ENSMUSG00000014837.15,303.5583873,-0.5352706185,0.1004340392,-5.329573744,9.84E-08,1.06E-06,4931428F04Rik,0.6900292299
ENSMUSG00000085971.4,34.73425954,-0.5356049441,0.1505171779,-3.558430683,0.0003730772178,0.001961383563,Gm15411,0.6898693433
ENSMUSG00000079293.11,83.6087091,-0.535929682,0.1441624418,-3.717540265,0.0002011719314,0.001130198157,Clec7a,0.6897140773
ENSMUSG00000024008.15,586.7871149,-0.5359847449,0.08613867904,-6.222346928,4.9E-10,7.49E-09,Cpne5,0.6896877536
ENSMUSG00000017417.14,157.8590542,-0.5364034568,0.1229955454,-4.361161659,1.29E-05,9.4E-05,Plxdc1,0.6894876153
ENSMUSG00000027342.14,8267.015155,-0.5366004588,0.05663856973,-9.474117396,2.69E-21,1.55E-19,Pcna,0.6893934713
ENSMUSG00000044468.14,923.0048562,-0.5368591071,0.08571145784,-6.263562896,3.76E-10,5.85E-09,Fam46c,0.689269887
ENSMUSG00000056131.13,716.009513,-0.5375768302,0.06241581578,-8.612830314,7.13E-18,2.85E-16,Pgm3,0.6889270689
ENSMUSG00000045608.6,1088.715887,-0.5375858207,0.08060613934,-6.669291261,2.57E-11,4.6E-10,Dbx2,0.6889227757
ENSMUSG00000048502.14,376.9052845,-0.5376084353,0.1014710567,-5.298145625,1.17E-07,1.24E-06,Duxbl1,0.6889119768
ENSMUSG00000024013.14,519.9644247,-0.5382324785,0.08742353102,-6.156608777,7.43E-10,1.1E-08,Fgd2,0.6886140498
ENSMUSG00000073705.10,705.3064904,-0.5382344455,0.0848379552,-6.344264713,2.23E-10,3.59E-09,Apitd1,0.6886131109
ENSMUSG00000072672.10,385.3634493,-0.5387344071,0.1012303925,-5.321864254,1.03E-07,1.1E-06,Duxbl3,0.6883745154
ENSMUSG00000103653.1,1179.938918,-0.5391487272,0.08885635736,-6.067643816,1.3E-09,1.84E-08,Gstp-ps,0.6881768531
ENSMUSG00000030789.9,110.7371732,-0.5394327454,0.1356287801,-3.977273444,6.97E-05,0.0004369885432,Itgax,0.6880413875
ENSMUSG00000026360.9,625.128939,-0.5405548176,0.06977729346,-7.746858481,9.42E-15,2.51E-13,Rgs2,0.6875064637
ENSMUSG00000092083.4,38.69764883,-0.54163966,0.1509811103,-3.5874664,0.0003339067449,0.001780268499,Kcnb2,0.6869896838
ENSMUSG00000087579.7,264.3603255,-0.5428770222,0.0991636461,-5.474556892,4.39E-08,4.94E-07,1500017E21Rik,0.6864007231
ENSMUSG00000045136.5,8559.386714,-0.5435835736,0.05101459516,-10.65545207,1.64E-26,1.58E-24,Tubb2b,0.6860646447
ENSMUSG00000085628.4,27.93041457,-0.5439656385,0.1507371953,-3.608702136,0.0003077326911,0.001655295368,Appbp2os,0.6858829802
ENSMUSG00000045763.7,216.8376977,-0.5439795718,0.1476055164,-3.685360719,0.0002283789507,0.001267266315,Basp1,0.685876356
ENSMUSG00000074647.3,1007.799493,-0.5446086349,0.06884588547,-7.910547321,2.56E-15,7.47E-14,Fam83c,0.6855773563
ENSMUSG00000054115.11,597.4216768,-0.5447904894,0.08557494268,-6.366238437,1.94E-10,3.13E-09,Skp2,0.6854909434
ENSMUSG00000049848.7,705.9974961,-0.5461037259,0.07456269771,-7.324087549,2.41E-13,5.46E-12,Ceacam19,0.6848672481
ENSMUSG00000098843.1,30.2181507,-0.5461131764,0.1509133537,-3.618720034,0.000296063715,0.001598883058,Gm27240,0.6848627618
ENSMUSG00000050534.8,722.9852803,-0.5463481054,0.1172023356,-4.661580358,3.14E-06,2.57E-05,Htr5b,0.6847512476
ENSMUSG00000018068.13,1385.127972,-0.5465456239,0.07137424552,-7.657462715,1.9E-14,4.9E-13,Ints2,0.6846575052
ENSMUSG00000028884.14,1596.165378,-0.5472840697,0.07311659612,-7.485086817,7.15E-14,1.71E-12,Rpa2,0.6843071518
ENSMUSG00000043556.9,44.58807705,-0.5475303701,0.1505806691,-3.636126558,0.0002767683934,0.001504213007,Fbxl7,0.6841903351
ENSMUSG00000041798.15,37.3146631,-0.5480445282,0.1496093843,-3.663169465,0.0002491136098,0.001370095077,Gck,0.6839465419
ENSMUSG00000032397.7,1580.654776,-0.5483605417,0.07247387402,-7.566320265,3.84E-14,9.54E-13,Tipin,0.683796744
ENSMUSG00000035403.10,1097.010461,-0.5486249889,0.07321335501,-7.49350974,6.71E-14,1.62E-12,Crb2,0.683671415
ENSMUSG00000089791.1,96.73758593,-0.5489111555,0.132055029,-4.15668498,3.23E-05,0.0002158851628,Gm3555,0.6835358184
ENSMUSG00000021594.10,683.7228561,-0.5493123661,0.06341376615,-8.662352032,4.62E-18,1.88E-16,Srd5a1,0.6833457549
ENSMUSG00000021010.7,228.7472042,-0.5497602958,0.1047054781,-5.250539953,1.52E-07,1.58E-06,Npas3,0.6831336218
ENSMUSG00000024401.14,350.7265125,-0.550084518,0.1418451192,-3.878064478,0.0001052908147,0.0006334520089,Tnf,0.6829801159
ENSMUSG00000091269.1,1694.364134,-0.5501884723,0.07526729183,-7.309794985,2.68E-13,6.06E-12,Gm6682,0.6829309051
ENSMUSG00000000811.13,1677.924814,-0.5504330607,0.06578881609,-8.366666151,5.93E-17,2.14E-15,Txnrd3,0.6828151337
ENSMUSG00000026866.16,394.3439638,-0.5507737284,0.1094855647,-5.030560237,4.89E-07,4.66E-06,Kynu,0.6826539177
ENSMUSG00000040387.16,29.08623601,-0.5507742676,0.1507901244,-3.652588456,0.0002596101238,0.001421368517,Klhl32,0.6826536625
ENSMUSG00000024109.18,2160.912841,-0.5507974324,0.08338450502,-6.605513006,3.96E-11,6.92E-10,Nrxn1,0.6826427015
ENSMUSG00000086231.1,216.6154757,-0.5508042585,0.1198797688,-4.594638979,4.33E-06,3.46E-05,Rapgef4os3,0.6826394716
ENSMUSG00000023982.7,3548.699151,-0.5509865039,0.07227791199,-7.62316576,2.48E-14,6.31E-13,Guca1a,0.6825532441
ENSMUSG00000110013.1,237.4554025,-0.5509952618,0.1102781639,-4.996413092,5.84E-07,5.5E-06,1190028D05Rik,0.6825491006
ENSMUSG00000049556.5,115.1135203,-0.5512309954,0.142425957,-3.870298694,0.0001087020863,0.0006524393939,Lingo1,0.6824375825
ENSMUSG00000048721.2,225.1120937,-0.5516016043,0.113845853,-4.84516203,1.27E-06,1.13E-05,Fndc9,0.682262296
ENSMUSG00000024868.8,684.8412109,-0.5518290111,0.1188465161,-4.6432073,3.43E-06,2.79E-05,Dkk1,0.6821547619
ENSMUSG00000103009.1,102.3740028,-0.5521780919,0.1320925235,-4.180237285,2.91E-05,0.0001961775645,Gm4430,0.6819897248
ENSMUSG00000046959.16,20.68818611,-0.5530666561,0.1492894097,-3.704661015,0.0002116736167,0.001182268324,Slc26a1,0.6815698127
ENSMUSG00000050315.13,911.7862899,-0.553630293,0.06746562976,-8.206108726,2.28E-16,7.68E-15,Synpo2,0.6813035867
ENSMUSG00000034329.16,437.0195553,-0.554298494,0.1005724147,-5.511436666,3.56E-08,4.06E-07,Brip1,0.6809881061
ENSMUSG00000021294.7,8524.43442,-0.5546996715,0.06760180417,-8.20539745,2.3E-16,7.72E-15,Kif26a,0.6807987666
ENSMUSG00000044986.8,1460.370719,-0.5559354843,0.0602220301,-9.231430482,2.67E-20,1.37E-18,Tst,0.680215844
ENSMUSG00000031844.8,7087.805322,-0.5566997962,0.04767004014,-11.67819021,1.65E-31,2.56E-29,Hsd17b2,0.6798555743
ENSMUSG00000037649.9,322.9310561,-0.5567437177,0.09840122743,-5.657894035,1.53E-08,1.87E-07,H2-DMa,0.679834877
ENSMUSG00000028702.15,335.1302115,-0.5568092444,0.109910772,-5.066011585,4.06E-07,3.94E-06,Rad54l,0.6798039999
ENSMUSG00000035049.3,1107.871839,-0.5575510185,0.09007227652,-6.190040266,6.01E-10,9.06E-09,Rrp12,0.6794545626
ENSMUSG00000070385.12,58.0106417,-0.559273846,0.1478637476,-3.782359471,0.0001553487995,0.0009002404232,Ampd1,0.6786436606
